query,case_title,case_url
Article 142,"Union Of India vs The State Of Maharashtra on 1 October, 2019",https://indiankanoon.org/docfragment/90225896/?formInput=Article%20142
Article 142,"Chairman And Managing Director Fci vs Jagdish Balaram Bahira on 6 July, 2017",https://indiankanoon.org/docfragment/151832745/?formInput=Article%20142
Article 142,"Indian Bank vs Abs Marine Products Pvt. Ltd on 18 April, 2006",https://indiankanoon.org/docfragment/137800703/?formInput=Article%20142
Article 143,"Article 143 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/210155/
Article 143,"Article 145 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1537130/
Article 143,"Dr. M. Ismail Faruqui Etc, Mohd. Aslam, ... vs Union Of India And Others on 24 October, 1994",https://indiankanoon.org/docfragment/37494799/?formInput=Article%20143
Article 143,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",https://indiankanoon.org/doc/156973329/
Article 143,"Article 363 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1370684/
Article 143,"Article 371F in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/338476/
Article 143,"Dr M. Ismail Frauqui And Ors. vs Union Of India (Uoi) And Ors. on 24 October, 1994",https://indiankanoon.org/docfragment/52822922/?formInput=Article%20143
Article 143,"THE CONSTITUTION (THIRTY-SIXTH AMENDMENT) ACT, 1975",https://indiankanoon.org/doc/38736890/
Article 143,"Constituent Assembly Debates On 1 June, 1949 Part I",https://indiankanoon.org/docfragment/1648960/?formInput=Article%20143
Article 143,"Constituent Assembly Debates On 3 August, 1949 Part I",https://indiankanoon.org/docfragment/1957821/?formInput=Article%20143
Article 144,"Article 144 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1799967/
Article 144,"Article 145 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1537130/
Article 144,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 144,"V.C. Thani Chettiar And Anr. vs Dakshinamurthy Mudaliar And Ors. on 20 September, 1954",https://indiankanoon.org/docfragment/296296/?formInput=Article%20144
Article 144,"Qadir Bux vs Ramchand And Ors. on 19 March, 1969",https://indiankanoon.org/docfragment/1705442/?formInput=Article%20144
Article 144,"Kantaru Rajeevaru vs Indian Young Lawyers Association ... on 14 November, 2019",https://indiankanoon.org/docfragment/120364030/?formInput=Article%20144
Article 144,"Bindhyachal Chand And Ors. vs Ram Gharib Chand And Ors. on 3 May, 1934",https://indiankanoon.org/docfragment/574073/?formInput=Article%20144
Article 144,"The Official Receiver Of East Godavari vs Chava Govindaraju And Anr. on 23 April, 1940",https://indiankanoon.org/docfragment/192855/?formInput=Article%20144
Article 144,"Behari Lal And Ors. vs Muhammad Muttaki on 30 June, 1898",https://indiankanoon.org/docfragment/1045542/?formInput=Article%20144
Article 144,"Ramabai Govind vs Raghunath Vasudeo on 12 July, 1951",https://indiankanoon.org/docfragment/706228/?formInput=Article%20144
Article 145,"Article 12 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/609139/
Article 145,"Article 137 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/249731/
Article 145,Constitution of India,https://indiankanoon.org/doc/237570/
Article 145,"Article 134 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1446285/
Article 145,"Article 145 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1537130/
Article 145,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 145,"Sita Ram & Ors vs State Of U.P on 24 January, 1979",https://indiankanoon.org/docfragment/1594547/?formInput=Article%20145
Article 145,"Article 317 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1871788/
Article 145,"V.Sudeer vs Bar Council Of India & Anr on 15 March, 1999",https://indiankanoon.org/docfragment/1029236/?formInput=Article%20145
Article 145,"Section 52 in The Advocates Act, 1961
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/94935/
Article 146,"Supreme Court Employees' Welfare ... vs Union Of India (Uoi) And Anr. on 24 July, 1989",https://indiankanoon.org/docfragment/20720737/?formInput=Article%20146
Article 146,"Article 146 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/33485/
Article 146,"Supreme Court Employees Welfare ... vs Union Of India (Uoi) And Anr. on 16 March, 1993",https://indiankanoon.org/docfragment/1595681/?formInput=Article%20146
Article 146,"Constituent Assembly Debates On 2 June, 1949 Part I",https://indiankanoon.org/docfragment/427177/?formInput=Article%20146
Article 146,"Supreme Court Employees ... vs Union Of India & Anr. Etc. Etc on 24 July, 1989",https://indiankanoon.org/docfragment/631715/?formInput=Article%20146
Article 146,"Zila Parishad, Lucknow vs Ram Khelawan And Ors. on 14 November, 1975",https://indiankanoon.org/docfragment/214243/?formInput=Article%20146
Article 146,"Idl Chemicals Ltd. And Another vs Astra Pharmaceuticals Ab And Others on 30 March, 1994",https://indiankanoon.org/docfragment/1112649/?formInput=Article%20146
Article 146,"Union Of India And Anr vs S.B. Vohra And Ors on 5 January, 2004",https://indiankanoon.org/docfragment/1702971/?formInput=Article%20146
Article 146,"Anukul Chandra Chakravarti And Ors. vs Chairman Of The Dacca Dist. Board on 13 July, 1926",https://indiankanoon.org/docfragment/1666438/?formInput=Article%20146
Article 146,"Caparo India Ltd. (U.K.) And Machino ... vs Caparo Maruti Limited And Ors. on 5 December, 2005",https://indiankanoon.org/docfragment/1026131/?formInput=Article%20146
Article 147,"Article 147 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/242661/
Article 147,"Vasudeva Mudaliar vs K.S. Srinivasa Pillai on 22 July, 1907",https://indiankanoon.org/docfragment/1703849/?formInput=Article%20147
Article 147,"Girwar Singh And On His Death, Srikishen ... vs Thakur Narain Singh And Ors. on 23 May, 1887",https://indiankanoon.org/docfragment/547631/?formInput=Article%20147
Article 147,"Constituent Assembly Debates On 2 June, 1949 Part I",https://indiankanoon.org/docfragment/427177/?formInput=Article%20147
Article 147,"Saradindu Mukherjee vs Jahar Lall Agarwalla on 17 June, 1941",https://indiankanoon.org/docfragment/1314034/?formInput=Article%20147
Article 147,"Ramachandra Rayaguru vs Modhu Padhi on 15 July, 1898",https://indiankanoon.org/docfragment/161624/?formInput=Article%20147
Article 147,"Motiram vs Vitai And Anr. on 1 May, 1888",https://indiankanoon.org/docfragment/1090354/?formInput=Article%20147
Article 147,"Fozmal Bhutaji vs Shridhar Vithal on 6 September, 1945",https://indiankanoon.org/docfragment/1809246/?formInput=Article%20147
Article 147,"Vijaykumar Motilal Hirakhanwala vs Ramprasad Dagduram on 17 November, 1959",https://indiankanoon.org/docfragment/391968/?formInput=Article%20147
Article 147,"Sheoram Singh And Ors. vs Babu Singh And Ors. on 1 December, 1925",https://indiankanoon.org/docfragment/868139/?formInput=Article%20147
Article 148,"Article 148 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1422498/
Article 148,"Article 377 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1686162/
Article 148,"Lachhmi Narain And Anr. vs Kalyan And Anr. on 31 July, 1959",https://indiankanoon.org/docfragment/1827718/?formInput=Article%20148
Article 148,"Valliamma Champaka vs Sivathanu Pillai And Ors. on 26 July, 1963",https://indiankanoon.org/docfragment/1198199/?formInput=Article%20148
Article 148,"Constituent Assembly Debates On 30 July, 1949 Part I",https://indiankanoon.org/docfragment/1511157/?formInput=Article%20148
Article 148,"Saranga Sesha Naidu vs Periasami Odayar on 2 February, 1921",https://indiankanoon.org/docfragment/1923742/?formInput=Article%20148
Article 148,"Manohar Lal Sharma Advocate vs The Principal Secretary, Prime ... on 13 August, 2014",https://indiankanoon.org/docfragment/27729615/?formInput=Article%20148
Article 148,"Mt. Chunai vs Ram Prasad And Ors. on 21 December, 1950",https://indiankanoon.org/docfragment/1941283/?formInput=Article%20148
Article 148,"S. Doraiswami And Ors. vs The Accountant-General And Ors. on 8 December, 1972",https://indiankanoon.org/docfragment/1050094/?formInput=Article%20148
Article 148,"Karuppanan Servai vs Daivasigamania Pillai on 12 August, 1953",https://indiankanoon.org/docfragment/591710/?formInput=Article%20148
Article 149,"Article 149 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/23104/
Article 149,"Association Of Unified Telecom Service ... vs Uoi & Ors. on 6 January, 2014",https://indiankanoon.org/docfragment/49362073/?formInput=Article%20149
Article 149,"United Rwas Joint Action vs Union Of India And Ors on 30 October, 2015",https://indiankanoon.org/docfragment/175757100/?formInput=Article%20149
Article 149,"Asso.Of Unified Tele.Serv.Prov.& Ors vs Union Of India & Ors on 17 April, 2014",https://indiankanoon.org/docfragment/112886265/?formInput=Article%20149
Article 149,"Asso.Of Unified Tele.Serv.Prov. vs Union Of India . on 17 April, 2014",https://indiankanoon.org/docfragment/79296242/?formInput=Article%20149
Article 149,"Constituent Assembly Debates On 14 October, 1949 Part Iii",https://indiankanoon.org/docfragment/1871051/?formInput=Article%20149
Article 149,"West Bengal Agro Industries ... vs Union Of India on 31 July, 2001",https://indiankanoon.org/docfragment/1851962/?formInput=Article%20149
Article 149,"Central Bank Of India And Anr. vs Madhya Pradesh Rajya Pashudhan Avam ... on 24 October, 2005",https://indiankanoon.org/docfragment/1573705/?formInput=Article%20149
Article 149,"Bahadur Of Murshidabad vs Gopinath Mandal And Ors. on 26 April, 1910",https://indiankanoon.org/docfragment/1564602/?formInput=Article%20149
Article 149,"Vijender Gupta & Ors. vs Government Of National Capital ... on 24 January, 2025",https://indiankanoon.org/docfragment/130225413/?formInput=Article%20149
Article 150,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 150,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 150,"Article 150 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1244239/
Article 150,"Constituent Assembly Debates On 30 July, 1949 Part Ii",https://indiankanoon.org/docfragment/708184/?formInput=Article%20150
Article 150,"Constituent Assembly Debates On 19 August, 1949 Part Ii",https://indiankanoon.org/docfragment/681741/?formInput=Article%20150
Article 150,"Indian Iron & Steel Co. Ltd. And Ors. vs Dalhousie Holdings Ltd. And Ors. on 14 December, 1956",https://indiankanoon.org/docfragment/144758/?formInput=Article%20150
Article 150,"Constituent Assembly Debates On 30 July, 1949 Part I",https://indiankanoon.org/docfragment/1511157/?formInput=Article%20150
Article 150,"Bihar Rajya Pul Nirman Nigam Limited vs Union Of India on 9 May, 2025",https://indiankanoon.org/docfragment/143346364/?formInput=Article%20150
Article 150,"The Chairman vs M/S.P.S.T. Engineering Construction on 8 October, 2021",https://indiankanoon.org/docfragment/98960650/?formInput=Article%20150
Article 150,"Govind Narayan Kakade vs Rangnath Gopal Rajopadhye on 20 November, 1929",https://indiankanoon.org/docfragment/1029788/?formInput=Article%20150
Article 151,"Article 151 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1982492/
Article 151,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",https://indiankanoon.org/doc/156973329/
Article 151,"Section 72 in The States Reorganisation Act, 1956
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/756572/
Article 151,"Union Of India (Uoi) And Anr. vs Shree Ram Kanwar And Ors. on 21 November, 1957",https://indiankanoon.org/docfragment/1142856/?formInput=Article%20151
Article 151,"Constituent Assembly Debates On 2 June, 1949 Part I",https://indiankanoon.org/docfragment/427177/?formInput=Article%20151
Article 151,"State vs Prakash Ch. De And Anr. on 13 September, 1976",https://indiankanoon.org/docfragment/585964/?formInput=Article%20151
Article 151,"Shrinivas Vaman Joshi vs Smt. Anusuya Dattaram Ghatge on 9 February, 2009",https://indiankanoon.org/docfragment/1655907/?formInput=Article%20151
Article 151,"Principal Accountant General And Anr. vs C. Subba Rao on 27 January, 2005",https://indiankanoon.org/docfragment/1005408/?formInput=Article%20151
Article 151,"Vidyacharan Shukla vs Khubchand Baghel And Others on 20 December, 1963",https://indiankanoon.org/docfragment/195129/?formInput=Article%20151
Article 151,"Nand Vijay Singh And 3 Others vs Union Of India And 4 Others on 29 June, 2021",https://indiankanoon.org/docfragment/94149737/?formInput=Article%20151
Article 152,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",https://indiankanoon.org/doc/156973329/
Article 152,"Article 152 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1471143/
Article 152,"Rai Harendranath Chaudhuri vs Sm. Daulatmani Chaudhurani on 4 September, 1957",https://indiankanoon.org/docfragment/510646/?formInput=Article%20152
Article 152,"Constituent Assembly Debates On 2 June, 1949 Part Ii",https://indiankanoon.org/docfragment/158760/?formInput=Article%20152
Article 152,"Constituent Assembly Debates On 2 June, 1949 Part I",https://indiankanoon.org/docfragment/427177/?formInput=Article%20152
Article 152,"A.S. Gill vs State Of Punjab And Ors. on 17 May, 2005",https://indiankanoon.org/docfragment/1288054/?formInput=Article%20152
Article 152,"Central Inland Water ... vs Brojo Nath Ganguly & Anr on 6 April, 1986",https://indiankanoon.org/docfragment/477313/?formInput=Article%20152
Article 152,"Keshar Sugar Works vs R.C. Sharma And Ors. on 11 May, 1950",https://indiankanoon.org/docfragment/1267344/?formInput=Article%20152
Article 152,"Baljeet Singh vs Election Commission Of India And Ors. on 16 October, 2000",https://indiankanoon.org/docfragment/619916/?formInput=Article%20152
Article 152,"The Madras Stock Exchange Limited vs S.S.R. Rajakumar on 25 February, 2003",https://indiankanoon.org/docfragment/725208/?formInput=Article%20152
Article 264,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",https://indiankanoon.org/doc/156973329/
Article 264,"Article 264 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/999932/
Article 264,"Commissioner Of Sales Tax vs Mohammad Hussain Rahim Bux on 30 July, 1964",https://indiankanoon.org/docfragment/146033/?formInput=Article%20264
Article 264,"Food Corporation Of India vs Brihanmumbai Mahanagar Palika on 19 March, 2020",https://indiankanoon.org/docfragment/164765023/?formInput=Article%20264
Article 264,"Commissioner Of Sales Tax, Indore vs Mohammad Hussain Rahim Bux on 28 August, 1968",https://indiankanoon.org/docfragment/130683/?formInput=Article%20264
Article 264,"New Delhi Municipal Corporation Etc vs State Of Punjab Etc.Etc on 19 December, 1996",https://indiankanoon.org/docfragment/50919315/?formInput=Article%20264
